1000	4	1.00	1.00	0.00	0.7772
1000	4	1.00	1.00	0.00	0.7772
2000	4	1.00	1.00	0.00	0.7409
3000	4	1.00	1.00	0.00	0.7192
4000	4	1.00	1.00	0.00	0.7066
5000	4	1.00	1.00	0.00	0.7011
6000	4	1.00	1.00	0.00	0.6897
7000	4	1.00	1.00	0.00	0.6819
8000	4	1.00	1.00	0.00	0.6754
9000	4	1.00	1.00	0.00	0.6690
10000	4	1.00	1.00	0.00	0.6644
10000	4	1.00	1.00	0.00	0.6644
20000	4	1.00	1.00	0.00	0.6277
30000	4	1.00	1.00	0.00	0.6037
40000	4	1.00	1.00	0.00	0.5891
