10000	4	1.00	1.00	0.00	0.1442
10000	4	1.00	1.00	0.10	0.3295
10000	4	1.00	1.00	0.20	0.4553
10000	4	1.00	1.00	0.30	0.5612
10000	4	1.00	1.00	0.40	0.6321
10000	4	1.00	1.00	0.50	0.6991
10000	4	1.00	1.00	0.60	0.7599
10000	4	1.00	1.00	0.70	0.7852
10000	4	1.00	1.00	0.80	0.8076
10000	4	1.00	1.00	0.90	0.8269
10000	4	1.00	1.00	1.00	0.8311
