10000	4	1.00	1.00	0.00	0.6644
10000	4	1.00	1.00	0.10	0.6967
10000	4	1.00	1.00	0.20	0.7239
10000	4	1.00	1.00	0.30	0.7503
10000	4	1.00	1.00	0.40	0.7623
10000	4	1.00	1.00	0.50	0.7787
10000	4	1.00	1.00	0.60	0.7936
10000	4	1.00	1.00	0.70	0.8049
10000	4	1.00	1.00	0.80	0.8098
10000	4	1.00	1.00	0.60	0.7923
10000	4	1.00	1.00	0.70	0.8016
10000	4	1.00	1.00	0.80	0.8155
10000	4	1.00	1.00	0.90	0.8128
10000	4	1.00	1.00	1.00	0.8104
