10000	1	10.00	10.00	0.00	0.2081
10000	1	10.00	10.00	0.10	0.3938
10000	1	10.00	10.00	0.20	0.5223
10000	1	10.00	10.00	0.30	0.6082
10000	1	10.00	10.00	0.40	0.6833
10000	1	10.00	10.00	0.50	0.7443
10000	1	10.00	10.00	0.60	0.7795
10000	1	10.00	10.00	0.70	0.8196
10000	1	10.00	10.00	0.80	0.8392
10000	1	10.00	10.00	0.90	0.8567
10000	1	10.00	10.00	1.00	0.8607
