10000	1	10.00	10.00	0.00	0.1855
10000	1	10.00	10.00	0.10	0.3714
10000	1	10.00	10.00	0.20	0.4847
10000	1	10.00	10.00	0.30	0.5918
10000	1	10.00	10.00	0.40	0.6519
10000	1	10.00	10.00	0.50	0.7172
10000	1	10.00	10.00	0.60	0.7666
10000	1	10.00	10.00	0.70	0.7872
10000	1	10.00	10.00	0.80	0.8187
10000	1	10.00	10.00	0.90	0.8345
10000	1	10.00	10.00	1.00	0.8388
