10000	4	1.00	1.00	0.00	0.1923
10000	4	1.00	1.00	0.10	0.3837
10000	4	1.00	1.00	0.20	0.4955
10000	4	1.00	1.00	0.30	0.5828
10000	4	1.00	1.00	0.40	0.6509
10000	4	1.00	1.00	0.50	0.7092
10000	4	1.00	1.00	0.60	0.7611
10000	4	1.00	1.00	0.70	0.7915
10000	4	1.00	1.00	0.80	0.8194
10000	4	1.00	1.00	0.90	0.8305
10000	4	1.00	1.00	1.00	0.8294
